CODE_Origin,CODE_Destination,Dates,Transport_Mode,Distributor,Volume
Almacen 734,Almacen 642,2024-04-11,Tren,Distribuidor 13,192.0
Almacen 734,Almacen 642,2024-04-12,Tren,Distribuidor 13,204.0
Almacen 734,Almacen 642,2024-04-13,Tren,Distribuidor 13,207.0
Almacen 734,Almacen 642,2024-04-14,Tren,Distribuidor 13,166.0
Almacen 734,Almacen 642,2024-04-15,Tren,Distribuidor 13,52.0
Almacen 734,Almacen 642,2024-04-16,Tren,Distribuidor 13,18.0
Almacen 734,Almacen 642,2024-04-17,Tren,Distribuidor 13,103.0
Almacen 734,Almacen 642,2024-04-18,Tren,Distribuidor 13,147.0
Almacen 734,Almacen 642,2024-04-19,Tren,Distribuidor 13,119.0
Almacen 734,Almacen 642,2024-04-20,Tren,Distribuidor 13,122.0
Almacen 734,Almacen 642,2024-04-21,Tren,Distribuidor 13,128.0
Almacen 734,Almacen 642,2024-04-22,Tren,Distribuidor 13,5.0
Almacen 734,Almacen 642,2024-04-23,Tren,Distribuidor 13,5.0
Almacen 734,Almacen 642,2024-04-24,Tren,Distribuidor 13,127.0
Almacen 734,Almacen 642,2024-04-25,Tren,Distribuidor 13,43.0
Almacen 734,Almacen 642,2024-04-27,Tren,Distribuidor 13,4.0
Almacen 734,Almacen 643,2024-03-21,Tren,Distribuidor 13,58.0
Almacen 734,Almacen 643,2024-03-22,Tren,Distribuidor 13,110.0
Almacen 734,Almacen 643,2024-03-23,Tren,Distribuidor 13,124.0
Almacen 734,Almacen 643,2024-03-24,Tren,Distribuidor 13,115.0
Almacen 734,Almacen 643,2024-03-25,Tren,Distribuidor 13,44.0
Almacen 734,Almacen 643,2024-03-27,Tren,Distribuidor 13,160.0
Almacen 734,Almacen 643,2024-03-28,Tren,Distribuidor 13,103.0
Almacen 734,Almacen 643,2024-03-29,Tren,Distribuidor 13,158.0
Almacen 734,Almacen 643,2024-03-30,Tren,Distribuidor 13,154.0
Almacen 734,Almacen 643,2024-03-31,Tren,Distribuidor 13,39.0
Almacen 734,Almacen 643,2024-04-04,Tren,Distribuidor 13,101.0
Almacen 734,Almacen 643,2024-04-05,Tren,Distribuidor 13,126.0
Almacen 734,Almacen 643,2024-04-06,Tren,Distribuidor 13,128.0
Almacen 734,Almacen 643,2024-04-07,Tren,Distribuidor 13,119.0
Almacen 734,Almacen 643,2024-04-08,Tren,Distribuidor 13,86.0
Almacen 734,Almacen 643,2024-04-10,Tren,Distribuidor 13,46.0
Almacen 734,Almacen 643,2024-04-11,Tren,Distribuidor 13,93.0
Almacen 734,Almacen 643,2024-04-12,Tren,Distribuidor 13,89.0
Almacen 734,Almacen 643,2024-04-13,Tren,Distribuidor 13,117.0
Almacen 734,Almacen 643,2024-04-14,Tren,Distribuidor 13,53.0
Almacen 734,Almacen 643,2024-04-15,Tren,Distribuidor 13,31.0
Almacen 734,Almacen 643,2024-04-17,Tren,Distribuidor 13,68.0
Almacen 734,Almacen 643,2024-04-18,Tren,Distribuidor 13,150.0
Almacen 734,Almacen 643,2024-04-19,Tren,Distribuidor 13,77.0
Almacen 734,Almacen 643,2024-04-20,Tren,Distribuidor 13,50.0
Almacen 734,Almacen 643,2024-04-21,Tren,Distribuidor 13,58.0
Almacen 734,Almacen 643,2024-04-24,Tren,Distribuidor 13,36.0
Almacen 734,Almacen 643,2024-04-25,Tren,Distribuidor 13,22.0
Almacen 734,Almacen 643,2024-04-26,Tren,Distribuidor 13,15.0
Almacen 734,Almacen 647,2024-03-21,Camion,Distribuidor 114,48.0
Almacen 734,Almacen 647,2024-03-21,Camion,Distribuidor 38,106.0
Almacen 734,Almacen 647,2024-03-22,Camion,Distribuidor 114,7.0
Almacen 734,Almacen 647,2024-03-22,Camion,Distribuidor 38,16.0
Almacen 734,Almacen 647,2024-03-23,Camion,Distribuidor 114,8.0
Almacen 734,Almacen 647,2024-03-23,Camion,Distribuidor 38,17.0
Almacen 734,Almacen 647,2024-03-24,Camion,Distribuidor 114,5.0
Almacen 734,Almacen 647,2024-03-24,Camion,Distribuidor 38,11.0
Almacen 734,Almacen 647,2024-03-25,Camion,Distribuidor 114,2.0
Almacen 734,Almacen 647,2024-03-25,Camion,Distribuidor 38,6.0
Almacen 734,Almacen 647,2024-03-27,Camion,Distribuidor 114,6.0
Almacen 734,Almacen 647,2024-03-27,Camion,Distribuidor 38,12.0
Almacen 734,Almacen 647,2024-03-28,Camion,Distribuidor 114,6.0
Almacen 734,Almacen 647,2024-03-28,Camion,Distribuidor 38,12.0
Almacen 734,Almacen 647,2024-03-29,Camion,Distribuidor 114,2.0
